unique_id,lat,lng,ds,h3
5497433,-20.29511,-40.3058281,2024-10-09 23:22:14.467,87a895749ffffff
5283885,-20.3119114,-40.2922008,2024-05-29 14:42:18.800,87a895748ffffff
5178226,-20.3926436,-40.3174769,2024-04-07 21:32:57.403,87a895393ffffff
5526703,-20.3084794,-40.2944628,2024-10-27 17:20:26.370,87a895748ffffff
5317934,-20.2959518,-40.2933495,2024-06-15 20:32:45.373,87a895748ffffff
5274069,-20.2297654,-40.2677771,2024-05-24 10:04:34.027,87a895663ffffff
5473450,-20.3438646,-40.2927116,2024-09-24 08:21:31.480,87a89576affffff
5561164,-20.3142756,-40.3056818,2024-11-16 20:05:54.827,87a89574dffffff
5012952,-20.2964862,-40.2975917,2024-01-18 18:07:36.860,87a895749ffffff
5179204,-20.3129165,-40.2879598,2024-04-08 18:10:33.970,87a895748ffffff
5072610,-20.2637828,-40.3004998,2024-02-20 22:09:31.417,87a895296ffffff
5744318,-20.296537,-40.2911116,2025-03-18 15:02:06.613,87a895748ffffff
5657051,-20.3372493,-40.2934869,2025-01-08 11:39:45.370,87a89576bffffff
5749239,-20.3464442,-40.3774364,2025-03-21 04:26:26.717,87a89539bffffff
5591622,-20.1887433,-40.2639861,2024-12-02 06:18:48.020,87a895641ffffff
5189527,-20.2844829,-40.2925885,2024-04-13 00:40:39.880,87a89574bffffff
5505954,-20.3120218,-40.3028793,2024-10-15 16:58:09.120,87a89574dffffff
5734816,-20.2914192,-40.3029525,2025-03-12 10:38:31.260,87a895749ffffff
5445319,-20.2619444,-40.2626671,2024-09-03 22:29:20.597,87a895664ffffff
5488945,-20.2300858,-40.2548581,2024-10-03 19:41:03.807,87a895663ffffff
5760231,-20.3049053,-40.3001013,2025-03-30 01:45:05.337,87a89574dffffff
5803187,-20.3558844,-40.2881161,2025-05-01 08:38:29.737,87a89576affffff
5286484,-20.4405844,-40.3344011,2024-05-30 17:16:13.637,87a895394ffffff
5749248,-20.3464442,-40.3774364,2025-03-21 04:27:04.737,87a89539bffffff
5261175,-20.1491131,-40.1947873,2024-05-17 10:36:37.040,87a89565effffff
5017635,-20.3370118,-40.3910385,2024-01-21 20:04:34.383,87a8952a6ffffff
5476472,-20.3056118,-40.2948138,2024-09-25 21:55:21.850,87a895748ffffff
5496142,-20.1887808,-40.2584779,2024-10-09 08:15:59.103,87a895641ffffff
5371562,-20.3090747,-40.2956846,2024-07-17 09:01:16.353,87a89574dffffff
5321769,-20.2616507,-40.2833308,2024-06-18 10:24:46.493,87a895665ffffff
5379163,-20.3350964,-40.2879249,2024-07-22 17:35:22.840,87a89574cffffff
5173234,-20.2689183,-40.3002004,2024-04-05 15:10:31.827,87a895296ffffff
5576304,-20.3148427,-40.2953522,2024-11-26 08:34:20.580,87a89574dffffff
5386185,-20.2718872,-40.2876447,2024-07-28 10:52:46.333,87a89574bffffff
5321741,-20.3648802,-40.3008905,2024-06-18 10:13:05.813,87a895768ffffff
5072949,-20.3125082,-40.3024773,2024-02-21 06:43:34.000,87a89574dffffff
5473737,-20.2987685,-40.3046746,2024-09-24 09:35:40.967,87a895749ffffff
5288633,-20.313989,-40.2941276,2024-06-01 13:50:50.803,87a89574dffffff
5031083,-20.2754478,-40.2908532,2024-01-27 13:16:29.883,87a89574bffffff
5628052,-20.2961389,-40.2962995,2024-12-17 16:13:44.227,87a895749ffffff
5577934,-20.2616597,-40.2833489,2024-11-26 16:40:55.227,87a895665ffffff
5117454,-20.3520059,-40.290594,2024-03-10 09:10:11.873,87a89576affffff
5755291,-20.2997848,-40.2998739,2025-03-26 09:57:33.533,87a895749ffffff
5689339,-20.2616597,-40.2833489,2025-02-06 08:32:08.040,87a895665ffffff
5289420,-20.2718872,-40.2876447,2024-06-02 07:54:19.363,87a89574bffffff
5355327,-20.3157073,-40.3225012,2024-07-06 09:21:24.293,87a8952b6ffffff
5515386,-20.3127782,-40.29526,2024-10-21 17:15:02.650,87a89574dffffff
5457768,-20.2383983,-40.278984,2024-09-12 09:43:52.567,87a895661ffffff
5208285,-20.3106498,-40.2998999,2024-04-22 07:22:25.327,87a89574dffffff
5720378,-20.3024584,-40.2833353,2025-02-25 22:23:46.717,87a895748ffffff
4994861,-20.3472367,-40.3224206,2024-01-08 18:01:00.730,87a895769ffffff
5553712,-20.315145,-40.2960781,2024-11-12 13:27:17.717,87a89574dffffff
5422145,-20.3466637,-40.3432212,2024-08-19 19:38:59.633,87a8952b4ffffff
5159706,-20.2631262,-40.3009069,2024-03-28 18:34:46.607,87a895296ffffff
5199992,-20.2994913,-40.294061,2024-04-17 22:38:22.390,87a895748ffffff
5367377,-20.2056817,-40.2367751,2024-07-14 05:59:35.167,87a895644ffffff
5307766,-20.2143652,-40.267321,2024-06-11 14:31:05.633,87a895663ffffff
5690243,-20.342364,-40.3107945,2025-02-04 09:04:45.400,87a89576bffffff
5198591,-20.3336435,-40.2923927,2024-04-17 11:43:59.437,87a89574cffffff
5544647,-20.3536097,-40.3160258,2024-11-06 20:20:03.840,87a895768ffffff
5775126,-20.2300858,-40.2548581,2025-04-08 23:31:48.373,87a895663ffffff
5019587,-20.336439,-40.2918126,2024-01-22 12:39:25.353,87a89574cffffff
5116940,-20.2990718,-40.2950412,2024-03-09 20:42:07.477,87a895748ffffff
5587429,-20.3169756,-40.3078207,2024-11-29 18:33:49.710,87a89574dffffff
5132092,-20.2920889,-40.2960933,2024-03-15 22:26:13.713,87a895749ffffff
5367028,-20.3074818,-40.2925845,2024-07-13 22:37:52.780,87a895748ffffff
5127707,-20.1909734,-40.2645986,2024-03-14 09:36:14.920,87a895641ffffff
5800442,-20.269645,-40.3021677,2025-04-29 11:32:29.410,87a895296ffffff
5762070,-20.3045226,-40.29591720000001,2025-03-31 15:01:32.970,87a895748ffffff
5648000,-20.3393841,-40.2834449,2025-01-01 02:51:42.220,87a89576affffff
5494938,-20.2965947,-40.3202514,2024-10-08 13:50:40.480,87a8952b2ffffff
5533299,-20.3586037,-40.2945652,2024-10-31 10:29:46.890,87a895768ffffff
5701353,-20.2914192,-40.3029525,2025-02-11 08:54:37.890,87a895749ffffff
4987089,-20.3534774,-40.287368,2024-01-03 04:21:39.063,87a89576affffff
5699474,-20.342364,-40.3107945,2025-02-10 08:17:41.700,87a89576bffffff
5499799,-20.2693497,-40.2920305,2024-10-10 21:56:42.350,87a895296ffffff
5543480,-20.2616507,-40.2833315,2024-11-06 07:48:02.777,87a895665ffffff
5623446,-20.2991211,-40.2950013,2024-12-15 00:50:15.410,87a895748ffffff
5632915,-20.2799281,-40.2958492,2024-12-19 16:41:35.287,87a89574bffffff
5113562,-20.2888169,-40.2929013,2024-03-08 16:42:59.897,87a89574bffffff
5396658,-20.3415486,-40.3487353,2024-08-04 17:03:59.297,87a8952b4ffffff
5584045,-20.2952148,-40.2918098,2024-11-28 16:00:12.467,87a895748ffffff
5619816,-20.3348481,-40.2868448,2024-12-13 14:26:21.137,87a89574cffffff
5663547,-20.2060985,-40.2698521,2025-01-14 15:17:27.817,87a895645ffffff
5539292,-20.2940219,-40.3424904,2024-11-04 09:21:02.660,87a8952b3ffffff
5528547,-20.3486412,-40.2856357,2024-10-29 06:42:07.307,87a89576affffff
5272980,-20.3141841,-40.2916069,2024-05-23 17:23:47.013,87a895748ffffff
5128142,-20.2061367,-40.2698464,2024-03-14 11:41:06.443,87a895645ffffff
5741988,-20.3515536,-40.285173,2025-03-17 07:08:16.703,87a89576affffff
5439833,-20.2972043,-40.3208945,2024-08-30 16:46:32.350,87a8952b2ffffff
5289636,-20.307968,-40.301757,2024-06-02 13:47:35.017,87a89574dffffff
5076090,-20.2540689,-40.2640718,2024-02-22 07:43:26.413,87a895660ffffff
5181448,-20.2300858,-40.2548581,2024-04-09 20:35:06.267,87a895663ffffff
5345579,-20.2576489,-40.2835346,2024-07-01 17:27:09.487,87a895665ffffff
5385654,-20.3418978,-40.3242487,2024-07-27 20:18:06.143,87a895769ffffff
5803167,-20.296924,-40.298816,2025-05-01 07:24:33.487,87a895749ffffff
5615103,-20.2616597,-40.2833489,2024-12-11 16:49:08.267,87a895665ffffff
5114595,-20.2647139,-40.2572037,2024-03-08 18:43:36.653,87a895664ffffff
5672749,-20.3087728,-40.3142419,2025-01-22 09:21:16.587,87a89574dffffff
5189305,-20.2583014,-40.3807058,2024-04-12 22:25:38.353,87a895282ffffff
5595246,-20.2616597,-40.2833489,2024-12-03 15:51:38.223,87a895665ffffff
5387875,-20.3053029,-40.2972393,2024-07-29 19:33:37.253,87a895748ffffff
5472915,-20.3028428,-40.2935063,2024-09-23 18:05:03.817,87a895748ffffff
5127016,-20.4281117,-40.3292082,2024-03-14 07:43:23.670,87a895394ffffff
5405533,-20.318603,-40.3479557,2024-08-09 12:37:30.293,87a8952b0ffffff
5331114,-20.3403472,-40.3838945,2024-06-22 16:56:45.673,87a8952a6ffffff
5180844,-20.3148374,-40.2936252,2024-04-09 17:13:05.553,87a89574dffffff
5302953,-20.2974925,-40.2930068,2024-06-08 14:53:28.557,87a895748ffffff
5742926,-20.2254152,-40.2695442,2025-03-17 17:41:26.933,87a895663ffffff
5708640,-20.3431187,-40.3916305,2025-02-16 18:28:09.870,87a8952a6ffffff
5365169,-20.3088183,-40.2946224,2024-07-12 15:58:54.343,87a895748ffffff
5735474,-20.2579618,-40.2439851,2025-03-12 17:40:30.570,87a895666ffffff
5408437,-20.2964914,-40.29762959999999,2024-08-11 16:55:34.487,87a895749ffffff
5753208,-20.26556,-40.28289,2025-03-24 15:09:08.733,87a895665ffffff
5224864,-20.2547854,-40.2717927,2024-04-30 13:37:58.293,87a895660ffffff
5430869,-20.3109982,-40.2927121,2024-08-24 20:05:02.490,87a895748ffffff
5346440,-20.350791,-40.313967,2024-07-02 07:12:51.833,87a895768ffffff
5650289,-20.3143788,-40.3051526,2025-01-03 08:50:57.077,87a89574dffffff
5175438,-20.3483753,-40.2859927,2024-04-06 17:39:59.430,87a89576affffff
5557496,-20.3056931,-40.2977271,2024-11-14 07:40:15.093,87a89574dffffff
5200862,-20.3648802,-40.3008905,2024-04-18 09:33:35.020,87a895768ffffff
5373324,-20.2820489,-40.2898186,2024-07-18 12:08:49.107,87a89574bffffff
5266965,-20.2949995,-40.2930067,2024-05-20 18:33:36.967,87a895748ffffff
5492773,-20.3843227,-40.3231506,2024-10-07 05:50:29.273,87a895393ffffff
5402812,-20.293776,-40.2957356,2024-08-08 08:41:05.263,87a895749ffffff
5017854,-20.300388,-40.2964617,2024-01-21 21:17:07.003,87a895748ffffff
5104281,-20.3116146,-40.2998427,2024-03-05 09:34:22.900,87a89574dffffff
5209088,-20.2923763,-40.2356296,2024-04-22 15:40:02.383,87a895759ffffff
5241893,-20.2655119,-40.2826823,2024-05-08 17:55:09.530,87a895665ffffff
5386280,-20.3038561,-40.3000101,2024-07-28 14:30:05.937,87a89574dffffff
5338146,-20.2847597,-40.3022892,2024-06-27 10:56:31.693,87a895749ffffff
5656794,-20.3350231,-40.3703606,2025-01-08 09:48:33.737,87a8952b5ffffff
5666705,-20.3278789,-40.3505141,2025-01-17 03:32:23.763,87a8952b4ffffff
5131396,-20.3154264,-40.3781107,2024-03-15 17:37:05.407,87a8952b5ffffff
5236376,-20.3535736,-40.3057516,2024-05-06 09:34:36.373,87a895768ffffff
5599981,-20.3419496,-40.3989979,2024-12-05 17:05:03.760,87a8952a6ffffff
5744611,-20.2616507,-40.2833315,2025-03-18 17:21:23.510,87a895665ffffff
5156676,-20.3513797,-40.2855061,2024-03-27 14:25:33.367,87a89576affffff
5092380,-20.3125085,-40.3142395,2024-02-29 11:26:04.800,87a89574dffffff
5190243,-20.3127111,-40.3066351,2024-04-13 12:35:05.727,87a89574dffffff
5353736,-20.2635276,-40.264882,2024-07-05 15:17:23.120,87a895664ffffff
5727974,-20.3757225,-40.3063072,2025-03-06 09:01:05.843,87a89576cffffff
5192929,-20.3274785,-40.3554047,2024-04-14 20:53:50.407,87a8952b4ffffff
5705580,-20.2889118,-40.3040247,2025-02-14 08:41:42.373,87a895749ffffff
5059458,-20.1398875,-40.2926042,2024-02-11 04:38:58.880,87a895649ffffff
5252661,-20.2981902,-40.2914688,2024-05-13 16:57:36.680,87a895748ffffff
5142892,-20.2879477,-40.3038703,2024-03-21 09:15:18.353,87a895749ffffff
5140297,-20.3029859,-40.283205,2024-03-20 10:15:25.263,87a895748ffffff
5237707,-20.3117945,-40.3694847,2024-05-06 23:30:25.380,87a8952b1ffffff
5460117,-20.2999482,-40.395718,2024-09-13 21:11:07.493,87a895284ffffff
5120084,-20.3278789,-40.3505141,2024-03-11 17:28:24.183,87a8952b4ffffff
5211246,-20.2993033,-40.3211992,2024-04-23 18:34:11.980,87a8952b2ffffff
5250371,-20.2579476,-40.263314,2024-05-12 16:14:31.950,87a895660ffffff
5437212,-20.2635727,-40.2995689,2024-08-29 07:39:34.950,87a895296ffffff
5188547,-20.2992886,-40.293425,2024-04-12 17:30:03.873,87a895748ffffff
4988843,-20.294655,-40.2938568,2024-01-04 08:32:29.797,87a895749ffffff
5295461,-20.2997125,-40.2996419,2024-06-05 09:42:06.803,87a895749ffffff
5423870,-20.3435828,-40.2926354,2024-08-20 20:19:21.687,87a89576affffff
5683519,-20.2254152,-40.2695442,2025-01-30 09:39:42.027,87a895663ffffff
5270429,-20.2948341,-40.2949884,2024-05-22 12:01:33.153,87a895749ffffff
5253083,-20.312346,-40.2880496,2024-05-13 18:38:46.080,87a895748ffffff
5588894,-20.3313783,-40.2769752,2024-11-30 13:52:23.527,87a89574cffffff
5746226,-20.3147349,-40.29535540000001,2025-03-19 13:23:00.033,87a89574dffffff
5664426,-20.3101486,-40.3126076,2025-01-15 10:34:26.197,87a89574dffffff
5270137,-20.4446774,-40.3395053,2024-05-22 10:32:08.450,87a895394ffffff
5455950,-20.2738276,-40.2842928,2024-09-11 08:44:39.013,87a89574bffffff
5456327,-20.2988902,-40.2990304,2024-09-11 10:30:32.703,87a895749ffffff
5242907,-20.2647139,-40.2572037,2024-05-09 07:52:28.393,87a895664ffffff
5174066,-20.2647139,-40.2572037,2024-04-08 17:07:35.280,87a895664ffffff
5224325,-20.2922839,-40.2364032,2024-04-30 08:01:00.410,87a895759ffffff
5520263,-20.3529991,-40.3245809,2024-10-23 21:44:30.460,87a895769ffffff
5233278,-20.3753248,-40.305302,2024-05-04 14:36:41.240,87a89576cffffff
5736451,-20.2615,-40.27,2025-03-13 08:48:16.110,87a895664ffffff
5416241,-20.3580056,-40.2947267,2024-08-16 06:43:17.467,87a895768ffffff
5728011,-20.2579618,-40.2439851,2025-03-06 09:36:03.440,87a895666ffffff
5162026,-20.293427,-40.297505,2024-03-30 13:18:26.840,87a895749ffffff
5574578,-20.3586037,-40.2945652,2024-11-25 09:29:54.983,87a895768ffffff
5679630,-20.3298388,-40.2747781,2025-01-27 18:32:16.440,87a89574cffffff
5394342,-20.3088737,-40.2943852,2024-08-02 18:02:03.750,87a895748ffffff
5724582,-20.2745996,-40.2945531,2025-03-01 02:08:26.887,87a89574bffffff
5382871,-20.3158646,-40.2964936,2024-07-25 15:15:51.993,87a89574dffffff
5709876,-20.3464442,-40.3774364,2025-02-17 15:19:28.793,87a89539bffffff
5060254,-20.4246102,-40.3245807,2024-02-11 19:39:08.357,87a895390ffffff
5089223,-20.3757225,-40.3063072,2024-02-28 09:04:38.947,87a89576cffffff
5556498,-20.3413779,-40.2875407,2024-11-13 17:52:14.797,87a89576affffff
5452760,-20.37922,-40.3097031,2024-09-09 11:17:17.960,87a89576cffffff
5669861,-20.3757225,-40.3063072,2025-01-20 09:59:50.053,87a89576cffffff
5107094,-20.33548,-40.3322682,2024-03-06 08:49:02.100,87a8952b6ffffff
5331745,-20.3123872,-40.2896153,2024-06-22 22:22:13.040,87a895748ffffff
5290066,-20.2889816,-40.2962066,2024-06-02 19:35:31.197,87a895749ffffff
5113557,-20.26488,-40.257228,2024-03-08 16:41:46.987,87a895664ffffff
5022832,-20.2647139,-40.2572037,2024-01-23 22:05:40.893,87a895664ffffff
5117263,-20.275003,-40.2366157,2024-03-10 02:57:55.990,87a895759ffffff
5374145,-20.2937075,-40.3022016,2024-07-18 19:10:06.590,87a895749ffffff
5105733,-20.26656020152606,-40.28267361223698,2024-03-05 17:18:33.523,87a895665ffffff
5456016,-20.3438646,-40.2927116,2024-09-11 08:56:27.027,87a89576affffff
5670455,-20.368531,-40.301075,2025-01-20 17:34:32.580,87a895768ffffff
5426269,-20.3489009,-40.2932396,2024-08-22 06:30:20.113,87a89576affffff
5018237,-20.2923763,-40.2356296,2024-01-22 01:22:35.030,87a895759ffffff
5497922,-20.3586037,-40.2945652,2024-10-10 08:35:46.387,87a895768ffffff
5355831,-20.3574262,-40.2925077,2024-07-06 17:10:10.750,87a89576affffff
5397419,-20.3475476,-40.2928345,2024-08-05 09:25:14.290,87a89576affffff
5274343,-20.3058901,-40.3141492,2024-05-24 12:54:56.047,87a89574dffffff
5795886,-20.2300858,-40.2548581,2025-04-25 14:57:50.933,87a895663ffffff
5215248,-20.2655119,-40.2826823,2024-04-25 17:15:53.513,87a895665ffffff
5033874,-20.3431644,-40.2842537,2024-01-29 10:33:09.613,87a89576affffff
5010316,-20.3411847,-40.3989497,2024-01-17 14:46:09.557,87a8952a6ffffff
5625737,-20.3567652,-40.2943595,2024-12-16 13:13:23.837,87a89576affffff
5062098,-20.3048594,-40.2960516,2024-02-14 12:06:40.940,87a895748ffffff
5637267,-20.3316425,-40.2800377,2024-12-21 20:09:14.760,87a89574cffffff
5134911,-20.2930387,-40.2962979,2024-03-17 17:45:24.987,87a895749ffffff
5361663,-20.2936347,-40.2944988,2024-07-10 12:24:58.540,87a895749ffffff
5137193,-20.3029799,-40.2962877,2024-03-18 18:58:21.847,87a895748ffffff
5158473,-20.2655119,-40.2826823,2024-03-28 06:45:34.910,87a895665ffffff
5484615,-20.2918466,-40.3028398,2024-09-30 21:16:17.367,87a895749ffffff
5397705,-20.2633387,-40.2988555,2024-08-05 12:16:56.260,87a895296ffffff
5023304,-20.2960577,-40.3456007,2024-01-24 07:40:52.340,87a8952b3ffffff
5010287,-20.2971203,-40.2951801,2024-01-17 14:36:08.983,87a895748ffffff
5186132,-20.264515,-40.257662,2024-04-11 18:09:09.487,87a895664ffffff
5633286,-20.2761553,-40.285837,2024-12-19 19:06:05.553,87a89574bffffff
5434424,-20.2889118,-40.3040247,2024-08-27 11:48:35.610,87a895749ffffff
5357196,-20.2942872,-40.2978086,2024-07-07 20:35:32.520,87a895749ffffff
5678165,-20.2973242,-40.2918097,2025-01-26 20:31:30.160,87a895748ffffff
5527197,-20.3324962,-40.281327,2024-10-28 07:34:27.060,87a89574cffffff
5026754,-20.3353845,-40.28916479999999,2024-01-25 12:25:57.217,87a89574cffffff
5771260,-20.266348,-40.267897,2025-04-06 15:21:42.677,87a895664ffffff
5760380,-20.2606511,-40.3030063,2025-03-30 08:00:24.720,87a895296ffffff
5485870,-20.2554949,-40.2903986,2024-10-01 17:48:05.237,87a895665ffffff
4982478,-20.3736218,-40.3044286,2024-01-01 01:49:33.380,87a89576cffffff
5656368,-20.3031141,-40.2959797,2025-01-08 06:13:04.937,87a895748ffffff
5343242,-20.3196456,-40.3309565,2024-06-30 07:57:38.513,87a8952b6ffffff
5569225,-20.296740000000003,-40.2973,2024-11-21 18:58:14.480,87a895749ffffff
5036349,-20.2796679,-40.2910955,2024-01-30 11:13:54.297,87a89574bffffff
5386578,-20.2748167,-40.2913144,2024-07-28 19:43:42.953,87a89574bffffff
5006969,-20.3501909,-40.2851416,2024-01-15 22:52:47.363,87a89576affffff
5257538,-20.2652927,-40.2659344,2024-05-15 18:22:22.337,87a895664ffffff
5647428,-20.3305113,-40.2800015,2025-01-01 00:55:22.860,87a89574cffffff
5436003,-20.3343126,-40.2964975,2024-08-28 10:00:14.330,87a89576bffffff
5472075,-20.2070061,-40.3254244,2024-09-23 07:37:48.383,87a89566dffffff
5520559,-20.2779388,-40.2874828,2024-10-24 06:36:43.737,87a89574bffffff
5057239,-20.3155427,-40.295316,2024-02-09 12:10:45.617,87a89574dffffff
5676344,-20.2782883,-40.3008004,2025-01-25 02:30:45.377,87a895296ffffff
5577165,-20.2982446,-40.2904782,2024-11-26 12:25:35.383,87a895748ffffff
5475820,-20.312346,-40.2880496,2024-09-25 14:14:26.783,87a895748ffffff
5579511,-20.1968988,-40.2422232,2024-11-27 09:44:24.250,87a895640ffffff
5670486,-20.3585849,-40.3176278,2025-01-20 18:00:22.630,87a895768ffffff
5779260,-20.2616597,-40.2833489,2025-04-11 14:59:34.323,87a895665ffffff
5554822,-20.4305731,-40.3262045,2024-11-13 07:41:17.533,87a895394ffffff
5746726,-20.3353845,-40.28916479999999,2025-03-19 16:49:47.203,87a89574cffffff
5426867,-20.1946071,-40.2495181,2024-08-22 10:28:23.577,87a895640ffffff
5421473,-20.1918005,-40.2568105,2024-08-19 11:31:23.247,87a895645ffffff
5256217,-20.2543718,-40.2935652,2024-05-15 11:49:12.393,87a895665ffffff
5223990,-20.4332254,-40.334118,2024-04-29 21:26:19.330,87a895394ffffff
5502572,-20.3829978,-40.3108533,2024-10-12 19:33:10.113,87a89576cffffff
5625100,-20.342364,-40.3107945,2024-12-16 07:32:14.117,87a89576bffffff
5081347,-20.3274785,-40.3554047,2024-02-23 21:12:45.860,87a8952b4ffffff
5000659,-20.2979219,-40.2926837,2024-01-11 20:37:43.030,87a895748ffffff
5393797,-20.2739101,-40.294524,2024-08-02 11:41:39.063,87a895296ffffff
5460951,-20.3099499,-40.3180504,2024-09-14 14:25:31.670,87a89574dffffff
5024951,-20.239388,-40.3693468,2024-01-24 18:40:33.877,87a89529cffffff
5426746,-20.2173633,-40.2704778,2024-08-22 09:16:11.423,87a895663ffffff
5314397,-20.3451129,-40.3187783,2024-06-14 07:49:13.997,87a895769ffffff
5009753,-20.2647139,-40.2572037,2024-01-17 10:28:06.953,87a895664ffffff
5629229,-20.3648802,-40.3008905,2024-12-18 08:32:57.897,87a895768ffffff
5040402,-20.3412594,-40.28935329999999,2024-01-31 22:27:12.430,87a89576affffff
5335416,-20.2986904,-40.2960173,2024-06-25 15:47:20.127,87a895748ffffff
5579213,-20.2987685,-40.3046746,2024-11-27 08:48:01.517,87a895749ffffff
5316512,-20.3829978,-40.3108533,2024-06-15 04:27:37.083,87a89576cffffff
5060896,-20.2647139,-40.2572037,2024-02-12 16:49:58.087,87a895664ffffff
5016999,-20.3521713,-40.2883291,2024-01-21 11:45:39.013,87a89576affffff
5384704,-20.2512052,-40.3719446,2024-07-26 23:22:37.753,87a895282ffffff
5045610,-20.2946306,-40.2938628,2024-02-03 12:48:10.327,87a895749ffffff
5713629,-20.3557068,-40.3708293,2025-02-20 12:21:56.140,87a89539bffffff
5220025,-20.3291232,-40.2737554,2024-04-27 16:03:43.870,87a89574cffffff
5108323,-20.2875128,-40.2976764,2024-03-06 16:53:28.067,87a895749ffffff
5431346,-20.2543675,-40.2688902,2024-08-25 10:30:33.890,87a895660ffffff
5544220,-20.311759,-40.2908187,2024-11-06 16:00:21.157,87a895748ffffff
5327065,-20.3132467,-40.3086089,2024-06-20 18:05:59.440,87a89574dffffff
5391578,-20.3605836,-40.2955,2024-08-01 07:47:42.147,87a895768ffffff
5039349,-20.3426834,-40.28963400000001,2024-01-31 16:48:15.070,87a89576affffff
5281055,-20.3101756,-40.3126913,2024-05-28 09:08:12.047,87a89574dffffff
5787255,-20.2748486,-40.2842539,2025-04-17 14:01:19.467,87a89574bffffff
5008100,-20.297453,-40.3173492,2024-01-16 14:08:16.177,87a8952b2ffffff
5222230,-20.3347567,-40.2954801,2024-04-29 06:10:22.343,87a89576bffffff
5288414,-20.3779607,-40.3094975,2024-06-01 07:44:41.823,87a89576cffffff
5726868,-20.2923763,-40.2356296,2025-03-04 19:34:21.250,87a895759ffffff
5014232,-20.2916285,-40.2906855,2024-01-19 11:43:13.223,87a89574bffffff
5032100,-20.176883,-40.288079,2024-01-28 04:38:09.087,87a89564cffffff
5152511,-20.2387349,-40.2705632,2024-03-26 08:21:57.233,87a895660ffffff
5453071,-20.3149314,-40.3106531,2024-09-09 15:20:32.413,87a89574dffffff
5371620,-20.3648802,-40.3008905,2024-07-17 09:42:12.370,87a895768ffffff
5258897,-20.2651575,-40.2655251,2024-05-16 09:41:07.353,87a895664ffffff
5267892,-20.3111903,-40.2907972,2024-05-21 11:52:52.710,87a895748ffffff
5575579,-20.2631262,-40.3009069,2024-11-25 18:03:55.703,87a895296ffffff
5322260,-20.2949946,-40.2929943,2024-06-18 14:30:54.157,87a895748ffffff
5755888,-20.296491,-40.297629,2025-03-26 17:46:59.947,87a895749ffffff
5278206,-20.1367599,-40.1981416,2024-05-26 16:35:41.463,87a89565effffff
5758322,-20.3278789,-40.3505141,2025-04-09 08:48:51.287,87a8952b4ffffff
5038404,-20.3426687,-40.2857654,2024-01-31 10:05:50.410,87a89576affffff
5534828,-20.3211394,-40.3388615,2024-11-01 06:43:30.047,87a8952b6ffffff
5168254,-20.3274785,-40.3554047,2024-04-02 23:08:22.373,87a8952b4ffffff
5071252,-20.264981619605155,-40.25727443397045,2024-02-20 16:31:25.537,87a895664ffffff
5331840,-20.2603788,-40.268019,2024-06-22 23:55:31.437,87a895664ffffff
5659647,-20.2991145,-40.303837,2025-01-10 13:18:22.220,87a895749ffffff
5109772,-20.2781173,-40.4043042,2024-03-07 08:03:51.280,87a895285ffffff
5325181,-20.2647139,-40.2572037,2024-06-19 18:10:43.643,87a895664ffffff
5311459,-20.1919666,-40.2336938,2024-06-12 19:28:40.083,87a895640ffffff
5104065,-20.303039,-40.2929143,2024-03-05 08:34:51.020,87a895748ffffff
5023019,-20.2647139,-40.2572037,2024-01-24 02:24:14.610,87a895664ffffff
5272157,-20.263143,-40.259884,2024-05-23 07:59:42.140,87a895664ffffff
5520110,-20.3156725,-40.2960199,2024-10-23 19:00:49.893,87a89574dffffff
5671973,-20.3145276,-40.2901277,2025-01-21 16:58:01.393,87a89574cffffff
5003824,-20.3718193,-40.3442949,2024-01-13 22:31:50.970,87a89539effffff
5409566,-20.297453,-40.3173492,2024-08-12 11:26:37.880,87a8952b2ffffff
5374238,-20.2923763,-40.2356296,2024-07-18 19:59:15.753,87a895759ffffff
5141560,-20.3109683,-40.2941513,2024-03-20 17:46:08.867,87a895748ffffff
5536227,-20.3009831,-40.2926217,2024-11-01 19:48:30.940,87a895748ffffff
5484002,-20.2616507,-40.2833308,2024-09-30 14:01:02.557,87a895665ffffff
5331575,-20.2675145,-40.2703985,2024-06-22 20:35:50.377,87a895664ffffff
5015122,-20.2993606,-40.3231797,2024-01-19 21:30:47.243,87a8952b2ffffff
5249206,-20.3379788,-40.3337475,2024-05-11 20:09:04.590,87a895769ffffff
5724348,-20.2616507,-40.2833315,2025-02-28 19:38:52.187,87a895665ffffff
5296872,-20.279523,-40.287774,2024-06-05 22:32:23.333,87a89574bffffff
5688432,-20.284703147372177,-40.295067094266415,2025-02-02 18:22:20.320,87a89574bffffff
5328134,-20.3757225,-40.3063072,2024-06-21 10:35:52.600,87a89576cffffff
5462032,-20.2616507,-40.2833315,2024-09-15 15:03:52.307,87a895665ffffff
5042666,-20.3146727,-40.3084849,2024-02-01 19:23:32.013,87a89574dffffff
5365278,-20.2914588,-40.3011208,2024-07-12 17:20:36.787,87a895749ffffff
5111537,-20.2653562,-40.2828228,2024-03-07 18:51:23.577,87a895665ffffff
5503548,-20.2718872,-40.2876447,2024-10-13 21:08:34.247,87a89574bffffff
5390996,-20.3125135,-40.2881664,2024-07-31 19:21:02.643,87a895748ffffff
5108681,-20.3338938,-40.2826679,2024-03-06 17:52:30.763,87a89574cffffff
5144835,-20.2644962,-40.2568278,2024-03-21 18:38:21.573,87a895664ffffff
